time_s,condenser_level,sump_level,feed_tray_level,reboiler_tray_level,top_pressure,bottom_pressure,condenser_temperature,feed_tray_temperature,reboiler_temperature,distillate_valve_opening,bottoms_valve_opening,condenser_duty,reboiler_duty,feed_mass_flow,distillate_mass_flow,bottoms_mass_flow,distillate_benzene_fraction,bottoms_toluene_fraction,vapor_to_condenser,reflux,distillate_draw,bottoms_draw,bottoms_pressure
2192.0,0.756673,0.99903,0.043984,0.99903,119960,129897,359.124,368.123,385.122,34.0756,26.7417,5285.19,5427.55,8.51251,3.91602,3.76918,0.965274,0.821204,174.083,124.196,3.91602,3.76918,137522
2194.0,0.756662,0.999469,0.043982,0.999469,119956,129901,359.12,368.125,385.137,34.0771,26.8273,5284.55,5427.55,8.51251,3.91618,3.78145,0.965399,0.82155,174.191,124.182,3.91618,3.78145,137529
2196.0,0.756655,0.999901,0.0439804,0.999901,119956,129903,359.117,368.126,385.152,34.0793,26.9133,5284.15,5427.55,8.51251,3.91647,3.79376,0.965524,0.821895,174.294,124.174,3.91647,3.79376,137535
2198.0,0.756646,1.00033,0.0439794,1.00033,119954,129905,359.114,368.126,385.166,34.0824,26.9994,5284.04,5427.55,8.51251,3.91683,3.80608,0.965647,0.82224,174.316,124.165,3.91683,3.80608,137540
2200.0,0.756642,1.00074,0.0439791,1.00074,119957,129905,359.112,368.127,385.18,34.085,27.0857,5283.79,5427.55,8.51251,3.91721,3.81841,0.965771,0.822584,174.482,124.16,3.91721,3.81841,137543
2202.0,0.756651,1.00115,0.0439795,1.00115,119969,129904,359.113,368.129,385.193,34.0888,27.1721,5283.96,5427.55,8.51251,3.91788,3.83072,0.965894,0.822928,174.671,124.168,3.91788,3.83072,137545
2204.0,0.756654,1.00155,0.0439805,1.00155,119975,129902,359.112,368.13,385.206,34.095,27.2584,5284.95,5427.55,8.51251,3.91875,3.84303,0.966016,0.823272,174.575,124.177,3.91875,3.84303,137546
2206.0,0.756656,1.00194,0.043982,1.00194,119981,129900,359.111,368.133,385.22,34.1,27.3448,5285.51,5427.55,8.51251,3.91945,3.85534,0.966137,0.823615,174.567,124.183,3.91945,3.85534,137547
2208.0,0.756655,1.00233,0.0439836,1.00233,119985,129899,359.11,368.136,385.233,34.1047,27.4314,5285.97,5427.55,8.51251,3.92011,3.86768,0.966258,0.823958,174.532,124.186,3.92011,3.86768,137549
2210.0,0.756658,1.00271,0.0439848,1.00271,119992,129899,359.109,368.139,385.246,34.1091,27.5183,5286.3,5427.55,8.51251,3.92076,3.88007,0.966378,0.824299,174.741,124.187,3.92076,3.88007,137551
2212.0,0.756652,1.00312,0.0439851,1.00312,119990,129899,359.106,368.141,385.26,34.1142,27.6058,5286.86,5427.55,8.51251,3.92136,3.89256,0.966498,0.824637,174.396,124.192,3.92136,3.89256,137555
2214.0,0.756603,1.00353,0.0439842,1.00353,119957,129899,359.094,368.142,385.273,34.1173,27.6987,5286.75,5427.55,8.51251,3.92122,3.90584,0.966617,0.824969,173.359,124.166,3.92122,3.90584,137558
2216.0,0.756545,1.00394,0.0439828,1.00394,119918,129899,359.08,368.141,385.286,34.1119,27.7965,5283.73,5427.55,8.51251,3.92,3.91978,0.966734,0.8253,173.345,124.101,3.92,3.91978,137560
2218.0,0.7565,1.00434,0.0439805,1.00434,119890,129897,359.07,368.138,385.299,34.1046,27.8942,5280.13,5427.55,8.51251,3.91874,3.93372,0.966852,0.82563,173.512,124.046,3.91874,3.93372,137561
2220.0,0.756465,1.00474,0.0439774,1.00474,119870,129894,359.061,368.134,385.311,34.0997,27.992,5277.45,5427.55,8.51251,3.9179,3.94763,0.966969,0.825959,173.637,124.003,3.9179,3.94763,137561
2222.0,0.756439,1.00512,0.0439738,1.00512,119857,129889,359.055,368.127,385.323,34.0967,28.0895,5275.46,5427.55,8.51251,3.91739,3.96148,0.967085,0.826287,173.777,123.971,3.91739,3.96148,137559
2224.0,0.75642,1.00549,0.0439703,1.00549,119850,129880,359.051,368.121,385.334,34.0954,28.1863,5274.1,5427.55,8.51251,3.91716,3.97521,0.967201,0.826615,173.884,123.948,3.91716,3.97521,137553
2226.0,0.756406,1.00584,0.0439672,1.00584,119847,129868,359.047,368.116,385.343,34.0954,28.2821,5273.22,5427.55,8.51251,3.91715,3.98875,0.967317,0.826943,173.93,123.932,3.91715,3.98875,137543
2228.0,0.75639,1.00618,0.0439647,1.00618,119842,129852,359.044,368.113,385.352,34.0964,28.3766,5272.67,5427.55,8.51251,3.91722,4.00205,0.967432,0.827271,174.002,123.913,3.91722,4.00205,137529
2230.0,0.756376,1.00651,0.043963,1.00651,119839,129834,359.04,368.111,385.36,34.0969,28.4698,5271.98,5427.55,8.51251,3.91728,4.01516,0.967546,0.827599,174.032,123.899,3.91728,4.01516,137514
2232.0,0.756362,1.00684,0.0439617,1.00684,119837,129816,359.037,368.11,385.368,34.0978,28.5622,5271.45,5427.55,8.51251,3.91738,4.02815,0.96766,0.827927,173.872,123.889,3.91738,4.02815,137498
2234.0,0.75634,1.00715,0.0439608,1.00715,119828,129799,359.032,368.109,385.376,34.0987,28.6543,5270.91,5427.55,8.51251,3.91738,4.04111,0.967773,0.828253,173.627,123.873,3.91738,4.04111,137484
2236.0,0.756331,1.00745,0.0439604,1.00745,119830,129785,359.03,368.11,385.385,34.098,28.7467,5269.85,5427.55,8.51251,3.91736,4.0541,0.967886,0.828581,174.063,123.853,3.91736,4.0541,137472
2238.0,0.756343,1.00773,0.0439604,1.00773,119847,129774,359.033,368.111,385.395,34.0999,28.8362,5269.71,5427.55,8.51251,3.91789,4.0667,0.967999,0.828911,174.493,123.857,3.91789,4.0667,137464
2240.0,0.756356,1.00801,0.0439609,1.00801,119865,129767,359.035,368.112,385.406,34.1058,28.9234,5270.96,5427.55,8.51251,3.9189,4.079,0.968111,0.82924,174.42,123.877,3.9189,4.079,137458
2242.0,0.756359,1.00829,0.0439618,1.00829,119874,129762,359.036,368.114,385.418,34.1121,29.0115,5272.29,5427.55,8.51251,3.91982,4.09144,0.968222,0.829568,174.219,123.889,3.91982,4.09144,137455
2244.0,0.756356,1.00856,0.0439629,1.00856,119879,129759,359.035,368.118,385.43,34.1164,29.1002,5272.9,5427.55,8.51251,3.92041,4.10398,0.968333,0.829895,174.14,123.89,3.92041,4.10398,137454
2246.0,0.756353,1.00883,0.0439638,1.00883,119883,129758,359.034,368.121,385.443,34.1194,29.1893,5273.07,5427.55,8.51251,3.92087,4.1166,0.968443,0.830222,174.229,123.887,3.92087,4.1166,137455
2248.0,0.756346,1.0091,0.043964,1.0091,119884,129759,359.031,368.125,385.456,34.1225,29.2789,5273.28,5427.55,8.51251,3.92128,4.12929,0.968553,0.830547,174.124,123.884,3.92128,4.12929,137458
2250.0,0.75634,1.00937,0.0439633,1.00937,119886,129762,359.03,368.127,385.47,34.1246,29.3691,5273.15,5427.55,8.51251,3.92159,4.14208,0.968662,0.830871,174.076,123.88,3.92159,4.14208,137463
2252.0,0.756325,1.00963,0.043962,1.00963,119882,129766,359.026,368.129,385.484,34.127,29.4598,5273.13,5427.55,8.51251,3.92183,4.15496,0.968771,0.831194,173.836,123.872,3.92183,4.15496,137469
2254.0,0.756297,1.00989,0.0439601,1.00989,119867,129771,359.019,368.131,385.499,34.1277,29.5509,5272.51,5427.55,8.51251,3.92171,4.16789,0.968878,0.831516,173.728,123.845,3.92171,4.16789,137475
2256.0,0.756278,1.01014,0.0439577,1.01014,119859,129776,359.015,368.132,385.513,34.1257,29.6419,5270.99,5427.55,8.51251,3.92139,4.18082,0.968986,0.831837,173.769,123.824,3.92139,4.18082,137482
2258.0,0.756261,1.01038,0.043955,1.01038,119854,129780,359.011,368.132,385.527,34.1253,29.733,5270.07,5427.55,8.51251,3.9213,4.19373,0.969093,0.832157,173.806,123.805,3.9213,4.19373,137488
2260.0,0.756243,1.01062,0.0439523,1.01062,119847,129783,359.007,368.131,385.541,34.1254,29.8236,5269.34,5427.55,8.51251,3.92123,4.20657,0.969199,0.832477,173.636,123.791,3.92123,4.20657,137492
2262.0,0.756229,1.01085,0.04395,1.01085,119843,129783,359.003,368.13,385.554,34.1251,29.9137,5268.47,5427.55,8.51251,3.92116,4.2193,0.969305,0.832796,173.723,123.774,3.92116,4.2193,137495
2264.0,0.75622,1.01107,0.0439485,1.01107,119843,129783,359.001,368.13,385.566,34.1255,30.0029,5267.8,5427.55,8.51251,3.92125,4.23189,0.969411,0.833115,173.851,123.762,3.92125,4.23189,137495
2266.0,0.756211,1.01128,0.0439476,1.01128,119842,129780,358.999,368.13,385.578,34.1271,30.0911,5267.51,5427.55,8.51251,3.92145,4.24431,0.969516,0.833433,173.916,123.752,3.92145,4.24431,137494
2268.0,0.756213,1.01148,0.0439474,1.01148,119850,129776,358.999,368.13,385.59,34.1285,30.1783,5267.17,5427.55,8.51251,3.92179,4.25659,0.969621,0.833752,174.239,123.748,3.92179,4.25659,137492
2270.0,0.756215,1.01167,0.0439476,1.01167,119858,129772,358.999,368.131,385.602,34.1323,30.2647,5267.66,5427.55,8.51251,3.92238,4.26873,0.969725,0.83407,174.122,123.756,3.92238,4.26873,137489
2272.0,0.756215,1.01186,0.0439483,1.01186,119865,129768,358.998,368.132,385.613,34.1359,30.3504,5268.1,5427.55,8.51251,3.92294,4.28076,0.969828,0.834387,174.105,123.759,3.92294,4.28076,137486
2274.0,0.756214,1.01204,0.0439493,1.01204,119870,129765,358.998,368.134,385.625,34.1393,30.4354,5268.43,5427.55,8.51251,3.92344,4.29271,0.969932,0.834704,174.075,123.761,3.92344,4.29271,137484
2276.0,0.756215,1.01222,0.0439502,1.01222,119877,129762,358.997,368.136,385.637,34.1423,30.5201,5268.65,5427.55,8.51251,3.92394,4.30461,0.970034,0.835019,174.244,123.76,3.92394,4.30461,137483
2278.0,0.756213,1.01239,0.0439506,1.01239,119880,129761,358.996,368.139,385.65,34.1458,30.6044,5269.05,5427.55,8.51251,3.92444,4.31647,0.970136,0.835335,174.151,123.762,3.92444,4.31647,137483
2280.0,0.756206,1.01256,0.0439504,1.01256,119881,129762,358.994,368.141,385.662,34.1486,30.6886,5269.17,5427.55,8.51251,3.9248,4.32832,0.970238,0.835649,174.06,123.76,3.9248,4.32832,137485
2282.0,0.756204,1.01273,0.0439496,1.01273,119885,129763,358.993,368.143,385.676,34.1505,30.7728,5269.01,5427.55,8.51251,3.92513,4.34017,0.970339,0.835962,174.088,123.758,3.92513,4.34017,137487
2284.0,0.756204,1.01289,0.0439482,1.01289,119891,129766,358.993,368.145,385.689,34.1533,30.8568,5269.17,5427.55,8.51251,3.92557,4.35201,0.97044,0.836274,174.151,123.759,3.92557,4.35201,137491
2286.0,0.756186,1.01304,0.0439465,1.01304,119883,129769,358.988,368.146,385.702,34.1565,30.9406,5269.47,5427.55,8.51251,3.92585,4.36382,0.97054,0.836585,173.751,123.752,3.92585,4.36382,137495
2288.0,0.756167,1.01319,0.0439444,1.01319,119874,129772,358.984,368.148,385.716,34.1563,31.024,5268.58,5427.55,8.51251,3.92571,4.37556,0.970639,0.836896,173.734,123.732,3.92571,4.37556,137499
2290.0,0.75615,1.01334,0.0439419,1.01334,119867,129775,358.979,368.149,385.729,34.1556,31.1069,5267.55,5427.55,8.51251,3.92554,4.38723,0.970738,0.837206,173.734,123.714,3.92554,4.38723,137503
2292.0,0.756134,1.01348,0.0439389,1.01348,119861,129777,358.976,368.149,385.742,34.1553,31.1893,5266.69,5427.55,8.51251,3.92544,4.39881,0.970837,0.837515,173.745,123.697,3.92544,4.39881,137506
2294.0,0.756114,1.01361,0.043936,1.01361,119852,129779,358.971,368.149,385.755,34.1552,31.271,5265.92,5427.55,8.51251,3.92533,4.41029,0.970935,0.837824,173.523,123.682,3.92533,4.41029,137509
2296.0,0.756098,1.01373,0.0439336,1.01373,119847,129780,358.967,368.148,385.768,34.1543,31.352,5264.91,5427.55,8.51251,3.92517,4.42165,0.971033,0.838132,173.581,123.663,3.92517,4.42165,137510
2298.0,0.756089,1.01385,0.043932,1.01385,119847,129779,358.965,368.148,385.78,34.1541,31.4319,5264.15,5427.55,8.51251,3.92517,4.43284,0.97113,0.838439,173.774,123.649,3.92517,4.43284,137510
2300.0,0.756075,1.01395,0.0439311,1.01395,119843,129777,358.962,368.148,385.792,34.1552,31.5105,5263.87,5427.55,8.51251,3.92526,4.44382,0.971227,0.838747,173.692,123.637,3.92526,4.44382,137509
2302.0,0.75606,1.01405,0.043931,1.01405,119839,129774,358.959,368.148,385.803,34.1553,31.5878,5263.23,5427.55,8.51251,3.92524,4.45461,0.971323,0.839054,173.723,123.621,3.92524,4.45461,137507
2304.0,0.756046,1.01415,0.0439314,1.01415,119834,129770,358.955,368.148,385.815,34.1553,31.6642,5262.6,5427.55,8.51251,3.92521,4.46524,0.971419,0.839361,173.653,123.608,3.92521,4.46524,137504
2306.0,0.756043,1.01422,0.0439325,1.01422,119839,129766,358.955,368.148,385.826,34.1553,31.7395,5261.94,5427.55,8.51251,3.92532,4.47571,0.971515,0.839669,174.009,123.596,3.92532,4.47571,137500
2308.0,0.756062,1.0143,0.0439339,1.0143,119861,129763,358.959,368.149,385.838,34.1574,31.8103,5262.07,5427.55,8.51251,3.92595,4.48556,0.97161,0.839975,174.219,123.615,3.92595,4.48556,137497
2310.0,0.75607,1.01436,0.0439359,1.01436,119873,129760,358.96,368.15,385.849,34.1641,31.8839,5263.76,5427.55,8.51251,3.92695,4.49578,0.971705,0.840283,174.232,123.626,3.92695,4.49578,137494
2312.0,0.756075,1.01443,0.0439383,1.01443,119883,129757,358.961,368.152,385.861,34.1686,31.9532,5264.62,5427.55,8.51251,3.92766,4.50541,0.971799,0.840588,174.052,123.64,3.92766,4.50541,137492
2314.0,0.756074,1.01449,0.0439406,1.01449,119888,129755,358.961,368.155,385.873,34.1725,32.0253,5265.3,5427.55,8.51251,3.92822,4.51544,0.971893,0.840892,174.112,123.639,3.92822,4.51544,137491
2316.0,0.75608,1.01454,0.0439425,1.01454,119899,129755,358.962,368.159,385.885,34.1752,32.0968,5265.53,5427.55,8.51251,3.92873,4.52536,0.971987,0.841199,174.349,123.642,3.92873,4.52536,137491
2318.0,0.756085,1.01458,0.0439435,1.01458,119908,129757,358.962,368.162,385.898,34.1793,32.1636,5266.27,5427.55,8.51251,3.9294,4.53467,0.97208,0.841504,174.16,123.656,3.9294,4.53467,137493
2320.0,0.756087,1.01463,0.0439435,1.01463,119915,129762,358.962,368.165,385.912,34.1833,32.231,5266.94,5427.55,8.51251,3.92999,4.54407,0.972172,0.841808,174.077,123.662,3.92999,4.54407,137498
2322.0,0.756087,1.01467,0.0439426,1.01467,119920,129768,358.962,368.169,385.926,34.1865,32.2987,5267.36,5427.55,8.51251,3.93048,4.55352,0.972264,0.842111,174.167,123.662,3.93048,4.55352,137504
2324.0,0.75608,1.01472,0.0439409,1.01472,119919,129775,358.959,368.172,385.94,34.1895,32.3665,5267.67,5427.55,8.51251,3.93084,4.563,0.972356,0.842413,173.968,123.661,3.93084,4.563,137511
2326.0,0.756074,1.01476,0.0439386,1.01476,119919,129782,358.958,368.174,385.954,34.191,32.4342,5267.46,5427.55,8.51251,3.93104,4.57246,0.972447,0.842715,173.943,123.657,3.93104,4.57246,137519
2328.0,0.75606,1.01479,0.0439359,1.01479,119913,129790,358.954,368.176,385.968,34.1927,32.5015,5267.33,5427.55,8.51251,3.93118,4.58186,0.972538,0.843015,173.733,123.649,3.93118,4.58186,137526
2330.0,0.756041,1.01483,0.0439332,1.01483,119904,129797,358.949,368.178,385.983,34.1929,32.5683,5266.67,5427.55,8.51251,3.93106,4.59119,0.972628,0.843314,173.85,123.625,3.93106,4.59119,137533
2332.0,0.75603,1.01485,0.0439306,1.01485,119901,129803,358.947,368.179,385.997,34.1919,32.6344,5265.64,5427.55,8.51251,3.93094,4.60039,0.972717,0.843613,173.753,123.617,3.93094,4.60039,137540
2334.0,0.756014,1.01488,0.0439283,1.01488,119894,129808,358.943,368.179,386.01,34.1926,32.6995,5265.25,5427.55,8.51251,3.93093,4.60946,0.972807,0.843912,173.662,123.602,3.93093,4.60946,137545
2336.0,0.756011,1.01489,0.0439266,1.01489,119897,129812,358.942,368.179,386.023,34.192,32.7635,5264.41,5427.55,8.51251,3.93095,4.61834,0.972896,0.84421,173.946,123.593,3.93095,4.61834,137549
2338.0,0.75602,1.0149,0.0439257,1.0149,119910,129814,358.943,368.18,386.036,34.1942,32.8261,5264.53,5427.55,8.51251,3.93143,4.62701,0.972985,0.844508,174.359,123.594,3.93143,4.62701,137551
2340.0,0.756027,1.0149,0.0439258,1.0149,119920,129815,358.944,368.18,386.048,34.1988,32.8872,5265.46,5427.55,8.51251,3.93216,4.63544,0.973073,0.844805,174.205,123.61,3.93216,4.63544,137551
2342.0,0.756035,1.01489,0.0439268,1.01489,119931,129814,358.946,368.182,386.06,34.203,32.9468,5266.26,5427.55,8.51251,3.93286,4.64363,0.973161,0.845103,174.235,123.62,3.93286,4.64363,137551
2344.0,0.756042,1.01487,0.0439285,1.01487,119941,129814,358.946,368.185,386.072,34.2074,33.0048,5267.1,5427.55,8.51251,3.93355,4.65161,0.973248,0.845401,174.183,123.632,3.93355,4.65161,137550
2346.0,0.756045,1.01486,0.0439301,1.01486,119947,129814,358.946,368.188,386.084,34.2115,33.0614,5267.83,5427.55,8.51251,3.93416,4.65938,0.973335,0.845698,174.174,123.638,3.93416,4.65938,137550
2348.0,0.756053,1.01484,0.0439313,1.01484,119957,129815,358.947,368.192,386.097,34.215,33.1173,5268.32,5427.55,8.51251,3.93475,4.66706,0.973422,0.845994,174.396,123.643,3.93475,4.66706,137551
2350.0,0.756047,1.01482,0.0439318,1.01482,119956,129818,358.945,368.195,386.11,34.2194,33.1728,5269.11,5427.55,8.51251,3.93527,4.6747,0.973508,0.846289,174.064,123.648,3.93527,4.6747,137553
2352.0,0.756038,1.01479,0.0439317,1.01479,119953,129822,358.943,368.198,386.123,34.2211,33.2282,5268.99,5427.55,8.51251,3.93544,4.68234,0.973594,0.846583,173.896,123.643,3.93544,4.68234,137557
2354.0,0.756018,1.01477,0.0439311,1.01477,119942,129828,358.938,368.2,386.136,34.222,33.2832,5268.58,5427.55,8.51251,3.93539,4.68993,0.973679,0.846876,173.774,123.626,3.93539,4.68993,137563
2356.0,0.756004,1.01474,0.04393,1.01474,119935,129834,358.934,368.202,386.15,34.2209,33.3376,5267.49,5427.55,8.51251,3.93518,4.69744,0.973764,0.847169,173.794,123.61,3.93518,4.69744,137568
2358.0,0.755984,1.01471,0.0439285,1.01471,119925,129840,358.929,368.202,386.164,34.2207,33.3913,5266.77,5427.55,8.51251,3.93502,4.70484,0.973848,0.847461,173.546,123.596,3.93502,4.70484,137574
2360.0,0.755978,1.01468,0.043927,1.01468,119924,129845,358.927,368.202,386.177,34.2196,33.4441,5265.74,5427.55,8.51251,3.93491,4.7121,0.973932,0.847753,173.974,123.578,3.93491,4.7121,137578
2362.0,0.755952,1.01463,0.0439259,1.01463,119909,129848,358.921,368.201,386.19,34.2209,33.4958,5265.55,5427.55,8.51251,3.93484,4.71918,0.974016,0.848044,173.331,123.567,3.93484,4.71918,137581
2364.0,0.755896,1.01457,0.0439255,1.01457,119870,129849,358.908,368.201,386.202,34.2184,33.5461,5264.04,5427.55,8.51251,3.93395,4.72602,0.974099,0.848337,172.663,123.522,3.93395,4.72602,137582
2366.0,0.75615,1.01448,0.0439259,1.01448,120071,129850,358.964,368.201,386.214,34.2096,33.5911,5260.44,5427.55,8.51251,3.93626,4.7321,0.974184,0.848633,186.363,123.435,3.93626,4.7321,137582
2368.0,0.756015,1.01439,0.043927,1.01439,119965,129851,358.932,368.202,386.227,34.2633,33.6315,5278.26,5427.55,8.51251,3.94071,4.73751,0.974265,0.848929,171.295,123.707,3.94071,4.73751,137581
2370.0,0.756194,1.01429,0.0439301,1.01429,120111,129850,358.971,368.208,386.239,34.2392,33.6709,5268.83,5427.55,8.51251,3.94035,4.74277,0.974349,0.849225,170.684,123.94,3.94035,4.74277,137580
2372.0,0.755995,1.0142,0.0439354,1.0142,119955,129851,358.925,368.219,386.251,34.2781,33.7092,5281.9,5427.55,8.51251,3.9423,4.74788,0.974429,0.849521,170.06,123.723,3.9423,4.74788,137580
2374.0,0.755774,1.01414,0.0439403,1.01414,119789,129855,358.876,368.23,386.264,34.2411,33.747,5268.04,5427.55,8.51251,3.93538,4.75299,0.974509,0.849811,169.301,123.483,3.93538,4.75299,137583
2376.0,0.755533,1.01409,0.0439407,1.01409,119613,129862,358.824,368.23,386.278,34.1993,33.7925,5253.09,5427.55,8.51251,3.92773,4.75925,0.974588,0.850098,168.489,123.221,3.92773,4.75925,137590
2378.0,0.755271,1.01405,0.0439342,1.01405,119426,129874,358.769,368.217,386.293,34.1529,33.8391,5236.92,5427.55,8.51251,3.91938,4.76567,0.974667,0.850384,167.627,122.935,3.91938,4.76567,137601
2380.0,0.75534,1.01399,0.0439213,1.01399,119497,129881,358.787,368.191,386.307,34.1016,33.8862,5219.41,5427.55,8.51251,3.91469,4.77214,0.974749,0.850669,181.458,122.625,3.91469,4.77214,137608
2382.0,0.755714,1.01387,0.0439102,1.01387,119801,129877,358.873,368.16,386.317,34.1165,33.9313,5224.82,5427.55,8.51251,3.92135,4.77813,0.974832,0.850961,180.735,123.091,3.92135,4.77813,137602
2384.0,0.755327,1.01371,0.0439079,1.01371,119508,129853,358.787,368.141,386.322,34.1925,33.9629,5251.21,5427.55,8.51251,3.92534,4.78201,0.974909,0.851258,165.271,123.073,3.92534,4.78201,137577
2386.0,0.755641,1.01355,0.0439243,1.01355,119770,129809,358.86,368.137,386.322,34.1166,33.9852,5224.51,5427.55,8.51251,3.92092,4.78438,0.974991,0.851554,179.408,123.045,3.92092,4.78438,137532
2388.0,0.755896,1.01335,0.0439535,1.01335,119972,129753,358.916,368.142,386.318,34.1808,34.007,5247.17,5427.55,8.51251,3.93162,4.78653,0.975073,0.851855,178.673,123.371,3.93162,4.78653,137475
2390.0,0.756098,1.01316,0.0439884,1.01316,120130,129700,358.96,368.157,386.315,34.2338,34.0215,5264.99,5427.55,8.51251,3.94032,4.7877,0.975153,0.852155,178.056,123.632,3.94032,4.7877,137421
2392.0,0.756253,1.01297,0.0440239,1.01297,120246,129663,358.991,368.18,386.317,34.277,34.0355,5279.09,5427.55,8.51251,3.94722,4.78894,0.975233,0.852456,177.462,123.835,3.94722,4.78894,137382
2394.0,0.756369,1.01282,0.044056,1.01282,120331,129650,359.013,368.211,386.326,34.3111,34.0508,5289.79,5427.55,8.51251,3.95254,4.79062,0.975311,0.852754,176.871,123.993,3.95254,4.79062,137368
2396.0,0.756449,1.01272,0.0440788,1.01272,120386,129666,359.027,368.241,386.342,34.3378,34.0712,5297.78,5427.55,8.51251,3.95654,4.79334,0.975389,0.853045,176.423,124.104,3.95654,4.79334,137383
2398.0,0.756494,1.01268,0.0440884,1.01268,120411,129708,359.033,368.267,386.366,34.3578,34.1028,5303.31,5427.55,8.51251,3.95929,4.79795,0.975466,0.853328,175.762,124.179,3.95929,4.79795,137424
2400.0,0.75651,1.01268,0.0440829,1.01268,120415,129772,359.032,368.285,386.395,34.3706,34.1448,5306.28,5427.55,8.51251,3.96085,4.80428,0.975543,0.853605,175.305,124.214,3.96085,4.80428,137488
2402.0,0.756501,1.01271,0.0440622,1.01271,120398,129848,359.026,368.296,386.428,34.3779,34.196,5307.33,5427.55,8.51251,3.96145,4.81205,0.975619,0.853875,174.78,124.22,3.96145,4.81205,137564
2404.0,0.756469,1.01275,0.0440298,1.01275,120366,129928,359.015,368.302,386.462,34.3801,34.2533,5306.59,5427.55,8.51251,3.96119,4.82073,0.975694,0.854142,174.327,124.198,3.96119,4.82073,137644
2406.0,0.756418,1.0128,0.0439906,1.0128,120318,130002,359,368.303,386.494,34.3778,34.3134,5304.35,5427.55,8.51251,3.96018,4.82975,0.975768,0.854405,173.87,124.152,3.96018,4.82975,137718
2408.0,0.756349,1.01283,0.0439482,1.01283,120259,130066,358.982,368.301,386.523,34.3714,34.3734,5300.76,5427.55,8.51251,3.95849,4.83865,0.975842,0.854667,173.366,124.086,3.95849,4.83865,137781
2410.0,0.756268,1.01284,0.0439045,1.01284,120192,130115,358.961,368.298,386.548,34.3613,34.4309,5295.98,5427.55,8.51251,3.95627,4.84704,0.975916,0.85493,173.219,123.997,3.95627,4.84704,137830
2412.0,0.756224,1.01282,0.0438599,1.01282,120156,130148,358.949,368.294,386.568,34.3487,34.4838,5290.45,5427.55,8.51251,3.95425,4.85462,0.97599,0.855192,173.903,123.927,3.95425,4.85462,137864
2414.0,0.756208,1.01279,0.0438196,1.01279,120142,130168,358.944,368.289,386.585,34.3432,34.5331,5287.52,5427.55,8.51251,3.95342,4.86152,0.976064,0.855456,174.465,123.894,3.95342,4.86152,137882
2416.0,0.756213,1.01272,0.0437851,1.01272,120145,130174,358.943,368.287,386.597,34.3433,34.5769,5286.55,5427.55,8.51251,3.95349,4.8675,0.976137,0.855722,174.706,123.895,3.95349,4.8675,137888
2418.0,0.75625,1.01263,0.043759,1.01263,120171,130169,358.949,368.288,386.607,34.3476,34.6149,5287.01,5427.55,8.51251,3.95444,4.87253,0.976211,0.855991,175.703,123.912,3.95444,4.87253,137882
2420.0,0.756293,1.01251,0.0437444,1.01251,120202,130157,358.956,368.293,386.615,34.3583,34.6471,5289.65,5427.55,8.51251,3.9562,4.87665,0.976284,0.856262,175.626,123.968,3.9562,4.87665,137869
2422.0,0.756335,1.01238,0.0437425,1.01238,120231,130141,358.962,368.302,386.621,34.3703,34.6741,5292.7,5427.55,8.51251,3.95808,4.87997,0.976357,0.856534,175.657,124.019,3.95808,4.87997,137852
2424.0,0.756368,1.01223,0.043752,1.01223,120251,130126,358.967,368.313,386.628,34.3823,34.6966,5295.65,5427.55,8.51251,3.95983,4.88266,0.976429,0.856808,175.491,124.065,3.95983,4.88266,137836
2426.0,0.756385,1.01208,0.0437702,1.01208,120260,130115,358.968,368.325,386.636,34.3925,34.7161,5297.94,5427.55,8.51251,3.96116,4.88495,0.976501,0.857082,175.19,124.096,3.96116,4.88495,137823
2428.0,0.756385,1.01192,0.0437945,1.01192,120255,130110,358.965,368.336,386.646,34.3996,34.7335,5299.11,5427.55,8.51251,3.96192,4.88701,0.976573,0.857357,174.913,124.107,3.96192,4.88701,137817
2430.0,0.756349,1.01178,0.0438202,1.01178,120222,130112,358.954,368.344,386.658,34.4033,34.7498,5299.15,5427.55,8.51251,3.96185,4.889,0.976644,0.857628,173.693,124.1,3.96185,4.889,137818
2432.0,0.75628,1.01166,0.0438438,1.01166,120166,130117,358.936,368.347,386.67,34.3997,34.7698,5296.66,5427.55,8.51251,3.96053,4.89156,0.976714,0.857895,173.311,124.031,3.96053,4.89156,137822
2434.0,0.756197,1.01152,0.0438648,1.01152,120099,130124,358.916,368.344,386.683,34.3895,34.7921,5291.96,5427.55,8.51251,3.95829,4.89444,0.976784,0.858163,173.191,123.938,3.95829,4.89444,137828
2436.0,0.756143,1.01137,0.0438823,1.01137,120058,130130,358.903,368.337,386.696,34.3763,34.8112,5286.31,5427.55,8.51251,3.95611,4.89684,0.976854,0.858432,173.588,123.864,3.95611,4.89684,137832
2438.0,0.756105,1.0112,0.043896,1.0112,120030,130131,358.893,368.325,386.708,34.3687,34.8263,5282.77,5427.55,8.51251,3.9548,4.89862,0.976924,0.858702,173.983,123.809,3.9548,4.89862,137832
2440.0,0.756083,1.011,0.0439057,1.011,120014,130126,358.887,368.313,386.717,34.3641,34.8366,5280.32,5427.55,8.51251,3.95404,4.89963,0.976994,0.858974,174.11,123.781,3.95404,4.89963,137825
