time_s,condenser_level,sump_level,feed_tray_level,reboiler_tray_level,top_pressure,bottom_pressure,condenser_temperature,feed_tray_temperature,reboiler_temperature,distillate_valve_opening,bottoms_valve_opening,condenser_duty,reboiler_duty,feed_mass_flow,distillate_mass_flow,bottoms_mass_flow,distillate_benzene_fraction,bottoms_toluene_fraction,vapor_to_condenser,reflux,distillate_draw,bottoms_draw,bottoms_pressure
924.0,0.617826,0.961107,0.011331,0.961107,101325,102985,298.15,380.407,384.097,2.82003,2.24802,1057.02,1519.71,0,0.369091,0.290638,0.90544,0.993631,0,5.21148,0.369091,0.290638,110331
926.0,0.61758,0.959906,0.0112413,0.959906,101325,102972,298.186,380.496,384.094,2.75066,2.22757,1057.02,1510.67,0,0.360003,0.287879,0.905422,0.993644,3.82976,5.06279,0.360003,0.287879,110309
928.0,0.620003,0.958685,0.0112052,0.958685,101325,102966,299.032,380.674,384.092,2.70177,1.98719,1057.02,1501.62,0,0.353434,0.256731,0.904713,0.993658,46.4218,5.66595,0.353434,0.256731,110293
930.0,0.622234,0.957555,0.0110475,0.957555,101325,102969,299.658,380.862,384.094,3.18327,1.74303,1057.02,1492.58,0,0.416271,0.225124,0.90382,0.993671,64.258,6.48007,0.416271,0.225124,110287
932.0,0.621463,0.957807,0.0110047,0.957807,101325,102978,299.17,380.864,384.097,3.62642,1.51702,1057.02,1483.53,0,0.474353,0.19595,0.90382,0.993673,0,6.88003,0.474353,0.19595,110298
934.0,0.620679,0.958693,0.0109169,0.958693,101325,102980,298.681,380.853,384.097,3.47317,1.56752,1057.02,1474.48,0,0.454433,0.202518,0.90382,0.99367,0,6.50935,0.454433,0.202518,110307
936.0,0.619917,0.958814,0.0108279,0.958814,101325,102978,298.191,380.838,384.097,3.3175,1.74472,1057.02,1465.44,0,0.434186,0.225418,0.90382,0.993673,0,6.15543,0.434186,0.225418,110306
938.0,0.619488,0.959424,0.010739,0.959424,101325,102974,298.15,380.821,384.096,3.16613,1.76878,1057.02,1456.39,0,0.414385,0.228559,0.90382,0.993672,0,5.95737,0.414385,0.228559,110307
940.0,0.619103,0.962596,0.0106506,0.962596,101325,102966,298.15,380.803,383.286,3.08089,1.89083,1057.02,1447.35,0,0.403228,0.261334,0.90382,0.99364,0,5.78117,0.403228,0.261334,110332
942.0,0.618729,0.963963,0.0105628,0.963963,101325,102956,298.15,380.787,383.664,3.00436,2.5253,1057.02,1438.3,0,0.393212,0.338717,0.90382,0.993636,0,5.61169,0.393212,0.338717,110327
944.0,0.618365,0.965288,0.0104757,0.965288,101325,102942,298.15,380.771,384.038,2.93001,2.79878,1057.02,1429.25,0,0.383481,0.363603,0.90382,0.993633,0,5.44843,0.383481,0.363603,110320
946.0,0.61801,0.964413,0.0103912,0.964413,101325,102928,298.15,380.774,384.078,2.85767,3.06375,1057.02,1420.21,0,0.374014,0.396354,0.90382,0.993643,0,5.29114,0.374014,0.396354,110298
948.0,0.617666,0.963853,0.0103093,0.963853,101325,102913,298.15,380.812,384.073,2.78729,2.8887,1057.02,1411.16,0,0.364801,0.373644,0.90382,0.99365,0,5.13955,0.364801,0.373644,110280
950.0,0.622902,0.962305,0.0102811,0.962305,101325,102905,300.101,381.067,384.071,2.71879,2.77672,1057.02,1402.12,0,0.355438,0.359013,0.90189,0.993665,0,7.57482,0.355438,0.359013,110260
952.0,0.622307,0.961213,0.0102056,0.961213,101325,102909,299.675,381.183,384.073,3.75909,2.4671,1057.02,1393.07,0,0.491561,0.318897,0.90184,0.993678,6.46371,7.20564,0.491561,0.318897,110256
954.0,0.621588,0.960787,0.0100923,0.960787,101325,102926,299.22,381.241,384.08,3.64101,2.24875,1057.02,1384.03,0,0.476243,0.290651,0.901813,0.993685,0,6.93779,0.476243,0.290651,110269
956.0,0.620802,0.961583,0.0100071,0.961583,101325,102939,298.732,381.231,384.084,3.49817,2.16342,1057.02,1374.98,0,0.457686,0.279685,0.901813,0.993682,0,6.56482,0.457686,0.279685,110288
958.0,0.620037,0.962748,0.00992381,0.962748,101325,102944,298.242,381.232,384.085,3.34193,2.32264,1057.02,1365.93,0,0.437366,0.300361,0.901813,0.993676,0,6.20842,0.437366,0.300361,110302
960.0,0.61957,0.963824,0.00984012,0.963824,101325,102945,298.15,381.215,384.085,3.1899,2.55573,1057.02,1356.89,0,0.417491,0.330617,0.901813,0.993671,0,5.99257,0.417491,0.330617,110311
962.0,0.619182,0.962967,0.00975866,0.962967,101325,102939,298.15,381.211,384.084,3.09706,2.77095,1057.02,1347.84,0,0.40534,0.358351,0.901813,0.993681,0,5.81482,0.40534,0.358351,110299
964.0,0.618805,0.96321,0.00967762,0.96321,101325,102926,298.15,381.196,384.079,3.01999,2.59954,1057.02,1338.8,0,0.395253,0.336194,0.901813,0.993682,0,5.64408,0.395253,0.336194,110287
966.0,0.618439,0.962791,0.00960032,0.962791,101325,102906,298.15,381.226,384.073,2.94521,2.64815,1057.02,1329.75,0,0.385466,0.342432,0.901813,0.993689,0,5.47962,0.385466,0.342432,110265
968.0,0.618083,0.962626,0.00952192,0.962626,101325,102886,298.15,381.215,384.066,2.87246,2.56421,1057.02,1320.7,0,0.375945,0.33155,0.901813,0.993694,0,5.32117,0.375945,0.33155,110244
970.0,0.617736,0.962503,0.0094467,0.962503,101325,102868,298.15,381.236,384.06,2.80168,2.5312,1057.02,1311.66,0,0.366681,0.327259,0.901813,0.993698,0,5.16848,0.366681,0.327259,110224
972.0,0.617399,0.962489,0.00937236,0.962489,101325,102852,298.15,381.253,384.055,2.73279,2.50675,1057.02,1302.61,0,0.357665,0.324086,0.901813,0.993702,0,5.02131,0.357665,0.324086,110208
974.0,0.622127,0.96252,0.00930386,0.96252,101325,102837,300.067,381.373,384.05,2.66574,2.50381,1057.02,1293.57,0,0.348508,0.323699,0.900316,0.993705,202.309,4.87942,0.348508,0.323699,110194
976.0,0.621387,0.962684,0.0092675,0.962684,101325,102829,299.58,381.374,384.047,3.60522,2.51011,1057.02,1284.52,0,0.471461,0.324521,0.900316,0.993707,0,6.83592,0.471461,0.324521,110187
978.0,0.620606,0.962918,0.00919489,0.962918,101325,102822,299.091,381.369,384.045,3.45814,2.54283,1057.02,1275.47,0,0.452353,0.328766,0.900316,0.993709,0,6.46743,0.452353,0.328766,110182
980.0,0.619846,0.965843,0.00912324,0.965843,101325,102817,298.602,381.361,383.044,3.30294,2.58967,1057.02,1266.43,0,0.432172,0.363284,0.900316,0.993677,0,6.11545,0.432172,0.363284,110210
982.0,0.619142,0.967054,0.00905261,0.967054,101325,102813,298.161,381.35,383.374,3.15196,3.17473,1057.02,1257.38,0,0.41252,0.434366,0.900316,0.993674,0,5.79484,0.41252,0.434366,110211
984.0,0.618755,0.968226,0.00898318,0.968226,101325,102810,298.15,381.337,383.7,3.01202,3.41701,1057.02,1248.34,0,0.394207,0.455438,0.900316,0.993671,0,5.61987,0.394207,0.455438,110213
986.0,0.61839,0.969381,0.00891487,0.969381,101325,102805,298.15,381.325,384.023,2.93524,3.65124,1057.02,1239.29,0,0.384159,0.473431,0.900316,0.993667,0,5.45623,0.384159,0.473431,110215
988.0,0.618035,0.968508,0.00884934,0.968508,101325,102799,298.15,381.34,384.035,2.86274,3.88238,1057.02,1230.24,0,0.37467,0.50264,0.900316,0.993677,0,5.29862,0.37467,0.50264,110202
990.0,0.618267,0.967524,0.00878884,0.967524,101325,102792,298.364,381.439,384.033,2.79222,3.70775,1057.02,1221.2,0,0.365395,0.479906,0.900193,0.993687,22.8337,5.15314,0.365395,0.479906,110187
992.0,0.619694,0.966578,0.00861874,0.966578,101325,102787,298.711,381.566,384.032,2.83816,3.5109,1057.02,1212.15,0,0.371334,0.454314,0.899678,0.993698,43.5059,5.55484,0.371334,0.454314,110175
994.0,0.620938,0.965663,0.00862454,0.965663,101325,102787,298.965,381.692,384.033,3.1217,3.32167,1057.02,1203.11,0,0.40837,0.429728,0.899109,0.993708,37.8665,6.18152,0.40837,0.429728,110168
996.0,0.620848,0.96521,0.0084592,0.96521,101325,102796,298.727,381.754,384.036,3.36896,3.13879,1057.02,1194.06,0,0.440774,0.40603,0.898903,0.993714,0,6.58304,0.440774,0.40603,110174
998.0,0.620089,0.968733,0.00840385,0.968733,101325,102803,298.238,381.748,384.037,3.35105,3.04814,1057.02,1185.01,0,0.438553,0.394687,0.898903,0.993689,0,6.22957,0.438553,0.394687,110208
1000.0,0.619624,0.967887,0.00834937,0.967887,101325,102806,298.15,381.738,384.039,3.20034,3.75272,1057.02,1175.97,0,0.418851,0.485782,0.898903,0.993699,0,6.01423,0.418851,0.485782,110204
1002.0,0.619234,0.966994,0.00829735,0.966994,101325,102805,298.15,381.757,384.039,3.10781,3.58347,1057.02,1166.92,0,0.406741,0.463769,0.898903,0.993709,0,5.83567,0.406741,0.463769,110196
1004.0,0.618857,0.966948,0.00824525,0.966948,101325,102802,298.15,381.745,384.038,3.03046,3.40493,1057.02,1157.88,0,0.396617,0.440654,0.898903,0.993712,0,5.66413,0.396617,0.440654,110192
1006.0,0.618489,0.96691,0.00819443,0.96691,101325,102791,298.15,381.733,384.034,2.95539,3.3958,1057.02,1148.83,0,0.386793,0.439458,0.898903,0.993715,0,5.49891,0.386793,0.439458,110182
1008.0,0.618131,0.966789,0.00814504,0.966789,101325,102776,298.15,381.724,384.029,2.88237,3.38812,1057.02,1139.79,0,0.377236,0.438438,0.898903,0.993719,0,5.33974,0.377236,0.438438,110166
1010.0,0.617783,0.966674,0.00809841,0.966674,101325,102760,298.15,381.752,384.024,2.81132,3.36385,1057.02,1130.74,0,0.367937,0.435271,0.898903,0.993723,0,5.18636,0.367937,0.435271,110149
1012.0,0.617445,0.966643,0.00805253,0.966643,101325,102745,298.15,381.767,384.019,2.74217,3.34101,1057.02,1121.69,0,0.358887,0.432298,0.898903,0.993726,0,5.03852,0.358887,0.432298,110134
1014.0,0.61759,0.96658,0.00800887,0.96658,101325,102732,298.331,381.807,384.015,2.67487,3.33476,1057.02,1112.65,0,0.350043,0.431471,0.898803,0.993729,19.322,4.89599,0.350043,0.431471,110120
1016.0,0.617138,0.966637,0.00796521,0.966637,101325,102722,298.151,381.817,384.011,2.70384,3.32203,1057.02,1103.6,0,0.353869,0.429822,0.898803,0.993731,0,4.90576,0.353869,0.429822,110110
1018.0,0.616815,0.966731,0.00792298,0.966731,101325,102713,298.15,381.832,384.008,2.61392,3.33361,1057.02,1094.56,0,0.342101,0.431321,0.898803,0.993733,0,4.76724,0.342101,0.431321,110102
1020.0,0.618894,0.966842,0.00788323,0.966842,101325,102704,299.06,381.878,384.005,2.54968,3.35226,1057.02,1085.51,0,0.333521,0.433739,0.898235,0.993735,96.7077,4.63437,0.333521,0.433739,110094
1022.0,0.618212,0.970084,0.00786283,0.970084,101325,102696,298.569,381.876,383.146,2.96277,3.37454,1057.02,1076.46,0,0.387664,0.468654,0.898235,0.993703,0,5.37243,0.387664,0.468654,110120
1024.0,0.617575,0.971121,0.00782274,0.971121,101325,102688,298.159,381.869,383.425,2.82741,4.02289,1057.02,1067.42,0,0.370039,0.546749,0.898235,0.9937,0,5.09453,0.370039,0.546749,110117
1026.0,0.617232,0.972114,0.00778382,0.972114,101325,102681,298.15,381.862,383.7,2.70076,4.23035,1057.02,1058.37,0,0.353466,0.56218,0.898235,0.993697,0,4.94587,0.353466,0.56218,110115
1028.0,0.616908,0.973093,0.00774607,0.973093,101325,102674,298.15,381.853,383.972,2.63265,4.42894,1057.02,1049.33,0,0.344551,0.574973,0.898235,0.993694,0,4.8066,0.344551,0.574973,110113
1030.0,0.616592,0.972407,0.00770948,0.972407,101325,102668,298.15,381.844,383.991,2.56823,4.62486,1057.02,1040.28,0,0.336121,0.59919,0.898235,0.993702,0,4.67233,0.336121,0.59919,110101
1032.0,0.616285,0.971592,0.00767548,0.971592,101325,102662,298.15,381.871,383.989,2.50553,4.48757,1057.02,1031.23,0,0.327915,0.581277,0.898235,0.99371,0,4.54281,0.327915,0.581277,110089
1034.0,0.617621,0.970796,0.00764441,0.970796,101325,102657,298.594,381.943,383.988,2.44447,4.32461,1057.02,1022.19,0,0.319843,0.56005,0.897849,0.993718,45.0605,4.63678,0.319843,0.56005,110077
1036.0,0.619053,0.970024,0.00734509,0.970024,101325,102654,298.9,382.031,383.988,2.70986,4.16536,1057.02,1013.14,0,0.354504,0.53932,0.897303,0.993727,42.6049,5.27491,0.354504,0.53932,110069
1038.0,0.620063,0.969278,0.00715774,0.969278,101325,102657,299.059,382.119,383.989,2.99447,4.01095,1057.02,1004.1,0,0.391701,0.519232,0.896789,0.993735,32.1817,5.83974,0.391701,0.519232,110066
1040.0,0.623008,0.968835,0.00701781,0.968835,101325,102667,299.972,382.203,383.993,3.19518,3.86165,1057.02,995.051,0,0.417735,0.499859,0.895365,0.993741,0,7.61979,0.417735,0.499859,110073
1042.0,0.622224,0.969108,0.00701049,0.969108,101325,102678,299.485,382.205,383.997,3.7803,3.77311,1057.02,986.005,0,0.494369,0.488443,0.895365,0.993741,0,7.23612,0.494369,0.488443,110086
1044.0,0.621419,0.971446,0.00700287,0.971446,101325,102687,298.998,382.199,383.998,3.62434,3.82779,1057.02,976.959,0,0.474106,0.495857,0.895365,0.993725,0,6.8494,0.474106,0.495857,110113
1046.0,0.620636,0.970778,0.00699513,0.970778,101325,102694,298.509,382.188,384.002,3.46446,4.29529,1057.02,967.913,0,0.453317,0.556291,0.895365,0.993733,0,6.48017,0.453317,0.556291,110114
1048.0,0.619972,0.972338,0.00698772,0.972338,101325,102698,298.156,382.182,384.003,3.30903,4.16169,1057.02,958.867,0,0.433066,0.539204,0.895365,0.993723,0,6.17114,0.433066,0.539204,110131
1050.0,0.619566,0.971811,0.0069803,0.971811,101325,102696,298.15,382.169,384.002,3.17691,4.47372,1057.02,949.821,0,0.415777,0.579552,0.895365,0.993729,0,5.9839,0.415777,0.579552,110124
1052.0,0.619738,0.972177,0.00697824,0.972177,101325,102687,298.185,382.206,383.001,3.09644,4.36837,1057.02,940.775,0,0.405236,0.613444,0.895152,0.993717,0,6.06236,0.405236,0.613444,110128
1054.0,0.619329,0.973053,0.00697145,0.973053,101325,102672,298.15,382.196,383.244,3.13046,4.44149,1057.02,931.729,0,0.409697,0.612244,0.895152,0.993715,0,5.87466,0.409697,0.612244,110117
1056.0,0.618948,0.973924,0.00696504,0.973924,101325,102654,298.15,382.187,383.484,3.04921,4.61682,1057.02,922.683,0,0.399063,0.624297,0.895152,0.993712,0,5.70154,0.399063,0.624297,110104
1058.0,0.618578,0.974782,0.00695902,0.974782,101325,102636,298.15,382.179,383.721,2.97358,4.79098,1057.02,913.637,0,0.389166,0.635108,0.895152,0.993709,0,5.53491,0.389166,0.635108,110089
1060.0,0.618218,0.975629,0.0069534,0.975629,101325,102618,298.15,382.171,383.955,2.90007,4.96267,1057.02,904.592,0,0.379544,0.644516,0.895152,0.993707,0,5.37439,0.379544,0.644516,110076
1062.0,0.617868,0.975165,0.00694821,0.975165,101325,102603,298.15,382.163,383.968,2.82854,5.13204,1057.02,895.546,0,0.370183,0.665317,0.895152,0.993712,0,5.21972,0.370183,0.665317,110058
1064.0,0.617527,0.974447,0.00694346,0.974447,101325,102591,298.15,382.155,383.965,2.75893,5.03923,1057.02,886.5,0,0.361073,0.653104,0.895152,0.993719,0,5.07065,0.361073,0.653104,110039
1066.0,0.617195,0.97375,0.00693964,0.97375,101325,102581,298.15,382.161,383.962,2.69118,4.89563,1057.02,877.454,0,0.352207,0.634369,0.895152,0.993726,0,4.92694,0.352207,0.634369,110024
1068.0,0.616872,0.973061,0.00693778,0.973061,101325,102573,298.15,382.208,383.96,2.62524,4.75613,1057.02,868.408,0,0.343576,0.616177,0.895152,0.993733,0,4.78837,0.343576,0.616177,110012
1070.0,0.616696,0.972416,0.00693653,0.972416,101325,102569,298.203,382.258,383.959,2.56104,4.6183,1057.02,859.362,0,0.335164,0.598219,0.895125,0.993739,5.66695,4.65473,0.335164,0.598219,110003
1072.0,0.616971,0.971792,0.00693584,0.971792,101325,102569,298.319,382.311,383.959,2.52616,4.4893,1057.02,850.316,0,0.330578,0.581417,0.894982,0.993746,17.4177,4.64811,0.330578,0.581417,109997
1074.0,0.617467,0.97119,0.00680496,0.97119,101325,102572,298.331,382.366,383.96,2.58075,4.36463,1057.02,841.27,0,0.337719,0.565188,0.894718,0.993753,0,5.04308,0.337719,0.565188,109996
1076.0,0.617822,0.970605,0.00681027,0.970605,101325,102577,298.284,382.415,383.963,2.67924,4.24407,1057.02,832.224,0,0.350616,0.549502,0.894471,0.99376,10.119,5.08899,0.350616,0.549502,109997
1078.0,0.617398,0.971842,0.00681364,0.971842,101325,102583,298.15,382.411,383.964,2.74988,4.12715,1057.02,823.178,0,0.359887,0.534535,0.894471,0.993752,0,5.01426,0.359887,0.534535,110012
1080.0,0.617069,0.971285,0.00681754,0.971285,101325,102584,298.15,382.412,383.965,2.66568,4.37461,1057.02,814.132,0,0.348868,0.566507,0.894471,0.993759,0,4.87205,0.348868,0.566507,110008
1082.0,0.616749,0.972849,0.00682212,0.972849,101325,102582,298.15,382.418,382.965,2.60017,4.26325,1057.02,805.086,0,0.340294,0.598665,0.894471,0.993738,0,4.73542,0.340294,0.598665,110029
1084.0,0.616437,0.973633,0.00682637,0.973633,101325,102574,298.15,382.409,383.172,2.53663,4.57592,1057.02,796.041,0,0.331978,0.632593,0.894471,0.993736,0,4.60365,0.331978,0.632593,110025
1086.0,0.616134,0.974394,0.00683102,0.974394,101325,102564,298.15,382.401,383.377,2.47475,4.73281,1057.02,786.995,0,0.32388,0.643847,0.894471,0.993734,0,4.47653,0.32388,0.643847,110018
1088.0,0.615839,0.975143,0.00683608,0.975143,101325,102552,298.15,382.392,383.579,2.4145,4.88506,1057.02,777.949,0,0.315995,0.653692,0.894471,0.993732,0,4.35386,0.315995,0.653692,110010
1090.0,0.615551,0.975874,0.00684156,0.975874,101325,102539,298.15,382.384,383.778,2.35581,5.03477,1057.02,768.903,0,0.308314,0.662403,0.894471,0.993729,0,4.23547,0.308314,0.662403,110000
1092.0,0.615271,0.97653,0.00684746,0.97653,101325,102526,298.15,382.376,383.942,2.29864,5.18091,1057.02,759.857,0,0.300831,0.671776,0.894471,0.993727,0,4.12118,0.300831,0.671776,109991
1094.0,0.614997,0.975926,0.00685377,0.975926,101325,102514,298.15,382.369,383.939,2.24294,5.31223,1057.02,750.811,0,0.293541,0.688682,0.894471,0.993734,0,4.01084,0.293541,0.688682,109975
1096.0,0.614731,0.97546,0.00686048,0.97546,101325,102505,298.15,382.361,383.936,2.18866,5.19142,1057.02,741.765,0,0.286438,0.67288,0.894471,0.993739,0,3.90427,0.286438,0.67288,109961
1098.0,0.614472,0.974897,0.00686776,0.974897,101325,102497,298.15,382.358,383.934,2.13576,5.09821,1057.02,732.719,0,0.279516,0.660694,0.894471,0.993744,0,3.80134,0.279516,0.660694,109949
1100.0,0.614219,0.974347,0.00687598,0.974347,101325,102490,298.15,382.368,383.932,2.08421,4.98564,1057.02,723.673,0,0.272768,0.646008,0.894471,0.99375,0,3.70189,0.272768,0.646008,109938
1102.0,0.615365,0.973818,0.00674502,0.973818,101325,102486,298.504,382.41,383.931,2.03396,4.87555,1057.02,714.627,0,0.266138,0.631655,0.894178,0.993756,0,4.15745,0.266138,0.631655,109930
1104.0,0.614865,0.973314,0.00675942,0.973314,101325,102484,298.156,382.422,383.93,2.26159,4.76978,1057.02,705.581,0,0.295982,0.617871,0.894178,0.993761,0,3.95754,0.295982,0.617871,109924
1106.0,0.616959,0.972827,0.00676852,0.972827,101325,102483,298.876,382.481,383.93,2.16239,4.6689,1057.02,696.535,0,0.282882,0.604728,0.893605,0.993766,25.7755,4.55153,0.282882,0.604728,109920
1108.0,0.617068,0.972356,0.00678427,0.972356,101325,102484,298.666,382.523,383.931,2.57838,4.57146,1057.02,687.49,0,0.337342,0.592038,0.893417,0.993772,14.5174,4.71506,0.337342,0.592038,109917
1110.0,0.61687,0.971903,0.00680016,0.971903,101325,102487,298.349,382.559,383.932,2.60013,4.47739,1057.02,678.444,0,0.340248,0.579793,0.893295,0.993777,10.4598,4.67466,0.340248,0.579793,109917
1112.0,0.616572,0.971511,0.00681567,0.971511,101325,102493,298.155,382.584,383.934,2.56061,4.3867,1057.02,669.398,0,0.335113,0.567999,0.893239,0.993783,0,4.65943,0.335113,0.567999,109920
1114.0,0.616262,0.974462,0.0068295,0.974462,101325,102498,298.15,382.577,383.934,2.50153,4.30842,1057.02,660.352,0,0.327383,0.558322,0.893239,0.993761,0,4.52908,0.327383,0.558322,109947
1116.0,0.615964,0.974574,0.00684323,0.974574,101325,102498,298.15,382.567,383.935,2.43997,4.89857,1057.02,651.306,0,0.319326,0.634771,0.893239,0.993762,0,4.40455,0.319326,0.634771,109948
1118.0,0.616631,0.973729,0.00685822,0.973729,101325,102495,298.339,382.583,383.935,2.38061,4.92093,1057.02,642.26,0,0.311524,0.63753,0.892935,0.99377,0,4.68319,0.311524,0.63753,109939
1120.0,0.616205,0.973622,0.00687242,0.973622,101325,102490,298.151,382.574,383.933,2.51327,4.75188,1057.02,633.214,0,0.328919,0.615604,0.892935,0.993773,0,4.50465,0.328919,0.615604,109932
1122.0,0.615906,0.973336,0.00688715,0.973336,101325,102480,298.15,382.567,383.93,2.42849,4.73056,1057.02,624.168,0,0.317823,0.612787,0.892935,0.993777,0,4.38028,0.317823,0.612787,109921
1124.0,0.615616,0.972897,0.00690266,0.972897,101325,102470,298.15,382.574,383.926,2.3691,4.67333,1057.02,615.122,0,0.31005,0.605294,0.892935,0.993782,0,4.26095,0.31005,0.605294,109908
1126.0,0.615446,0.97246,0.00691913,0.97246,101325,102461,298.153,382.595,383.923,2.31158,4.58555,1057.02,606.076,0,0.302522,0.593848,0.8929,0.993787,0,4.1911,0.302522,0.593848,109895
1128.0,0.615718,0.972056,0.00693068,0.972056,101325,102453,298.181,382.617,383.921,2.27768,4.49814,1057.02,597.03,0,0.29808,0.58246,0.89272,0.993792,0,4.30244,0.29808,0.58246,109884
1130.0,0.615418,0.972073,0.00695159,0.972073,101325,102446,298.15,382.611,383.919,2.3318,4.4174,1057.02,587.984,0,0.305168,0.571999,0.89272,0.993794,0,4.17977,0.305168,0.571999,109877
1132.0,0.615141,0.974826,0.00696765,0.974826,101325,102438,298.15,382.603,382.994,2.27222,4.42076,1057.02,578.939,0,0.297371,0.617256,0.89272,0.993764,0,4.0673,0.297371,0.617256,109900
1134.0,0.614871,0.975432,0.00698299,0.975432,101325,102430,298.15,382.595,383.143,2.21715,4.97132,1057.02,569.893,0,0.290164,0.686317,0.89272,0.993762,0,3.95879,0.290164,0.686317,109895
1136.0,0.614608,0.975997,0.00699854,0.975997,101325,102423,298.15,382.587,383.288,2.16353,5.0925,1057.02,560.847,0,0.283146,0.695071,0.89272,0.99376,0,3.85399,0.283146,0.695071,109890
1138.0,0.614352,0.97655,0.00701429,0.97655,101325,102415,298.15,382.579,383.431,2.11127,5.20551,1057.02,551.801,0,0.276307,0.702382,0.89272,0.993759,0,3.75275,0.276307,0.702382,109886
1140.0,0.614102,0.977094,0.00703022,0.977094,101325,102409,298.15,382.57,383.572,2.06034,5.31628,1057.02,542.755,0,0.269641,0.709077,0.89272,0.993757,0,3.65493,0.269641,0.709077,109882
1142.0,0.613858,0.977627,0.00704631,0.977627,101325,102402,298.15,382.562,383.709,2.01068,5.42492,1057.02,533.709,0,0.263143,0.715185,0.89272,0.993755,0,3.56041,0.263143,0.715185,109878
1144.0,0.61362,0.97815,0.00706256,0.97815,101325,102396,298.15,382.553,383.845,1.96227,5.53155,1057.02,524.663,0,0.256807,0.72073,0.89272,0.993753,0,3.46904,0.256807,0.72073,109875
1146.0,0.613389,0.9778,0.00707894,0.9778,101325,102391,298.15,382.544,383.898,1.91507,5.63621,1057.02,515.617,0,0.25063,0.730789,0.89272,0.993758,0,3.38071,0.25063,0.730789,109866
1148.0,0.613163,0.977614,0.00709544,0.977614,101325,102385,298.15,382.535,383.896,1.86904,5.56619,1057.02,506.571,0,0.244606,0.721668,0.89272,0.99376,0,3.2953,0.244606,0.721668,109859
1150.0,0.612942,0.977259,0.00711204,0.977259,101325,102380,298.15,382.526,383.895,1.82414,5.52897,1057.02,497.525,0,0.23873,0.716772,0.89272,0.993763,0,3.2127,0.23873,0.716772,109852
1152.0,0.612727,0.976912,0.00712874,0.976912,101325,102376,298.15,382.516,383.893,1.78035,5.45804,1057.02,488.479,0,0.232999,0.707507,0.89272,0.993767,0,3.13281,0.232999,0.707507,109844
1154.0,0.612518,0.976581,0.0071455,0.976581,101325,102371,298.15,382.506,383.892,1.73763,5.38867,1057.02,479.434,0,0.227408,0.698451,0.89272,0.99377,0,3.05551,0.227408,0.698451,109837
1156.0,0.612873,0.976267,0.00716337,0.976267,101325,102367,298.365,382.517,383.89,1.69595,5.32241,1057.02,470.388,0,0.221927,0.689803,0.892636,0.993773,22.9982,2.98072,0.221927,0.689803,109830
1158.0,0.61252,0.975966,0.00718057,0.975966,101325,102363,298.151,382.512,383.889,1.76665,5.2595,1057.02,461.342,0,0.231205,0.681592,0.892636,0.993776,0,3.05631,0.231205,0.681592,109824
1160.0,0.612313,0.975684,0.00719748,0.975684,101325,102361,298.15,382.503,383.888,1.69642,5.19936,1057.02,452.296,0,0.222014,0.673748,0.892636,0.993779,0,2.98076,0.222014,0.673748,109820
1162.0,0.612644,0.975422,0.00721537,0.975422,101325,102359,298.173,382.516,383.888,1.65534,5.14296,1057.02,443.25,0,0.216635,0.666392,0.892525,0.993782,0,3.10194,0.216635,0.666392,109816
1164.0,0.61397,0.975176,0.0072346,0.975176,101325,102357,298.574,382.558,383.887,1.72114,5.09052,1057.02,434.204,0,0.225195,0.659554,0.892204,0.993784,43.7098,3.19506,0.225195,0.659554,109812
1166.0,0.613462,0.974938,0.00725288,0.974938,101325,102354,298.159,382.573,383.887,1.98457,5.04128,1057.02,425.158,0,0.259723,0.653132,0.892204,0.993787,0,3.40829,0.259723,0.653132,109808
1168.0,0.613225,0.974712,0.00727087,0.974712,101325,102353,298.15,382.586,383.886,1.88364,4.9938,1057.02,416.112,0,0.246516,0.646942,0.892204,0.99379,0,3.31841,0.246516,0.646942,109805
1170.0,0.613003,0.974499,0.00728867,0.974499,101325,102353,298.15,382.598,383.886,1.8365,4.94864,1057.02,407.066,0,0.240346,0.641056,0.892204,0.993793,0,3.23501,0.240346,0.641056,109803
1172.0,0.612817,0.974296,0.00730876,0.974296,101325,102353,298.162,382.607,383.886,1.79238,4.9059,1057.02,398.02,0,0.234571,0.635487,0.892199,0.993795,1.23889,3.15438,0.234571,0.635487,109801
1174.0,0.612757,0.974103,0.00732698,0.974103,101325,102352,298.203,382.621,383.886,1.7554,4.86536,1057.02,388.974,0,0.229726,0.630205,0.892168,0.993798,5.5154,3.0935,0.229726,0.630205,109799
1176.0,0.612806,0.973921,0.00734561,0.973921,101325,102350,298.24,382.631,383.886,1.74352,4.8268,1057.02,379.928,0,0.228166,0.625179,0.892108,0.9938,9.31851,3.07712,0.228166,0.625179,109795
1178.0,0.612794,0.973749,0.00736402,0.973749,101325,102347,298.223,382.64,383.885,1.75327,4.79032,1057.02,370.883,0,0.229445,0.620423,0.892054,0.993803,7.50865,3.08885,0.229445,0.620423,109791
1180.0,0.613058,0.973574,0.00738243,0.973574,101325,102343,298.318,382.65,383.883,1.75083,4.75592,1057.02,361.837,0,0.229112,0.615935,0.891941,0.993805,17.5239,3.09541,0.229112,0.615935,109786
1182.0,0.612765,0.97345,0.00739991,0.97345,101325,102338,298.151,382.653,383.882,1.80342,4.72104,1057.02,352.791,0,0.236016,0.611393,0.891932,0.993808,0,3.14619,0.236016,0.611393,109780
